title,company,location,salary_min,salary_max,avg_salary,description,created,category,skill_count
Data Analyst,Hunarstreet Technologies Pvt Ltd,"vadodara, gujarat",600000.0,800000.0,700000.0,"Job Overview As a Profile Data Setup Analyst, you will play a key role in configuring, analysing, and managing product data for our customers. You will work closely with internal teams and clients to ensure accurate, optimized, and timely data setup in Windowmaker software. This role is perfect for someone who enjoys problem-solving, working with data, and continuously learning. Key Responsibilities • Understand customer product configurations and translate them into structured data using Windo…",2026-01-28T11:24:00Z,IT Jobs,0
Data Analyst,Cytiva Life Science,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Be part of something altogether life-changing Working at Cytiva in the Life Sciences industry means being at the forefront of providing new solutions to transform human health. Our incredible customers undertake life-saving activities ranging from fundamental biological research to developing innovative vaccines, new medicines, and cell and gene therapies. At Cytiva you will be able to continuously improve yourself and us – working on challenges that truly matter with people that care for each …",2026-04-22T01:59:28Z,IT Jobs,0
Data Analyst,Jobdost,"bangalore, karnataka",0.0,500000.0,250000.0,"About the role: We are looking for a motivated data analyst with sound experience in handling web/ digital analytics, to join us as part of the Kapiva D2C Business Team. This team is primarily responsible for driving sales and customer engagement on our website. This channel has grown 5x in revenue over the last 12 months and is poised to grow another 5x over the next six. It represents a high-growth, important part of our overall e-commerce growth strategy. The mandate here is to run an end-to…",2023-10-02T13:22:30Z,IT Jobs,0
Data Analyst,Mr n Mrs Pet,"jaipur, rajasthan",100000.0,300000.0,200000.0,"Requirements: Bachelor’s degree from university or college in computer science. Work experience as a data analyst or in a related field. Ability to work with stakeholders to assess potential risks. Ability to analyse existing tools and databases and provide software solution recommendations. Ability to translate business requirements into non-technical, lay terms. High-level experience in methodologies and processes for managing large-scale databases. Demonstrated experience in handling large d…",2022-07-22T06:48:32Z,IT Jobs,0
Data Analyst,Colan Infotech Private Limited,"chennai, tamil nadu",500000.0,1000000.0,750000.0,Greetings from Colan Infotech  Designation - Data Analyst Experience - 6-8 Years Notice Period - Immediate joiners only Job Location -Chennai(Work from office only) Required Skills & Experience Were looking for people who: 68 years of experience in Data Analytics / BI / Data Engineering Strong consultative mindset with excellent communication skills Experience building enterprise dashboards using Power BI or Tableau Comfortable working independently and with cross-functional teams Programming S…,2026-05-26T06:36:51Z,IT Jobs,4
Data Analyst,Stripe,india,500000.0,1000000.0,750000.0,"Who we are About Stripe Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world's largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone's reach while doing the most important …",2026-07-14T21:14:56Z,IT Jobs,0
Data Analyst,EXL,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Description Title : Data Analyst Location : Bangalore Develop and maintain interactive dashboards using Power BI/Tableau for business reporting Translate business requirements into data-driven solutions and recommendations Apply strong problem-solving skills to identify trends, gaps, and opportunities Work closely with stakeholders to support strategic decision-making Analyze large and complex datasets using SQL to extract actionable insights Ensure data accuracy, quality, and consistency acros…",2026-06-25T02:26:29Z,IT Jobs,3
Data Analyst,Awign,"bangalore, karnataka",400000.0,700000.0,550000.0,We are looking for a result-driven candidate to join our analytics team as a Data Analyst. Duties And Responsibilities 1. Work closely with Operation Head to setup reporting structures using complex formula(s) over Google Sheets. 2. Should be able to use Google Apps Script towards creating simple applications for ongoing projects/clients. 3. To run a detailed analysis of project-level data to generate additional insights for clients in the form of analytical dashboards. 4. To build trackers for…,2020-10-15T02:16:09Z,IT Jobs,1
Data Analyst,Test,"gurgaon, haryana",500000.0,1000000.0,750000.0,"Description We are seeking a Data Analyst with 4-8 years of experience to join our dynamic team in India. The ideal candidate will be responsible for transforming data into actionable insights, supporting business decisions, and driving strategic initiatives. Responsibilities Collecting, processing, and analyzing large datasets to derive actionable insights. Creating and maintaining dashboards and reports to visualize data trends and performance metrics. Collaborating with cross-functional team…",2026-06-26T07:31:48Z,IT Jobs,0
Data Analyst,Align Technology,"delhi, india",500000.0,1000000.0,750000.0,"Description We are seeking a Data Analyst to join our team in India. The ideal candidate will have 1-4 years of experience in data analysis, with a strong background in statistical analysis, data visualization, and reporting. You will be responsible for transforming raw data into actionable insights to drive business strategies. Responsibilities Collecting, processing, and analyzing data to provide insights and support decision-making. Creating reports and visualizations to communicate findings…",2026-07-11T07:20:30Z,IT Jobs,1
Data Analyst,NatWest Markets,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Job description Take on a critical role defining and realising fantastic solutions, processes, benefits and new opportunities to deliver to our stakeholders you'll be working in a vibrant, forward looking team and helping us to shape the future of our business It s a great chance to hit the ground running, take advantage of our development opportunities, and advance your career we're offering this role at associate level What you'll doIn your new role, you'll be supporting the analysis of compl…",2026-06-11T06:55:22Z,IT Jobs,0
Data Analyst,Genisys Information Systems India Private Limited,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Notice Immediate: Immediate Joiners Location: Remote; Hours: US Pacific time business hours; US and client calendar (9PM to 5AM IST) NOTE: Individual is expected to and must be full-time dedicated to this role Position Overview: The Senior Data Analyst will play a critical role in analyzing and interpreting complex data to drive key business decisions. This individual will work closely with cross-functional teams to deliver actionable insights, optimize performance, and enhance our data-driven …",2026-06-13T08:43:56Z,IT Jobs,0
Data Analyst,DATAECONOMY,"mini sectt., gurgaon",500000.0,1000000.0,750000.0,"Senior Data Analyst - Data Platform Discipline: Data Analytics Location: Gurugram) Shift Time - 12 PM to 8:30 PM IST Role Summary As a Senior Data Analyst, you will play a critical role in supporting Asia data modernization, IBOR/ABOR initiatives, and enterprise analytics. You will partner closely with Investment, Finance, Risk, and Technology teams to analyze complex datasets, define data requirements, and translate business needs into well ‑ governed, analytics ‑ ready data products. This is …",2026-06-26T04:14:49Z,Accounting & Finance Jobs,0
Data Analyst,Appitsimple infotek Pvt. Ltd.,india,100000.0,300000.0,200000.0,"Job role: As a data analyst, you will be responsible for compiling actionable insights from data and assisting program, sales and marketing managers build data-driven processes. Your role will involve driving initiatives to optimize for operational excellence and revenue. Responsibilities: Ensure that data flows smoothly from source to destination so that it can be processed Utilize strong database skills to work with large, complex data sets to extract insights Filter and cleanse unstructured …",2024-12-30T12:10:27Z,IT Jobs,1
Data Analyst,Qrata,"mumbai, maharashtra",500000.0,1000000.0,750000.0,"DATA ANALYST About: We allows customers to ""buy now and pay later"" for goods and services purchased online and offline portals. It's a rapidly growing organization opening up new avenues of payments for online and offline customers. Role: Define and continuously refine the analytics roadmap. Build, Deploy and Maintain the data infrastructure that supports all of the analysis, including the data warehouse and various data marts Build, deploy and maintain the predictive models and scoring infrast…",2024-01-07T15:07:43Z,IT Jobs,0
Data Analyst,BitClass,"bangalore, karnataka",0.0,1600000.0,800000.0,"BitClass, a VC funded startup (backed by the investors or Unacademy, Doubtnut, ShareChat, Meesho among others) in the domain of edtech, is looking for a data analyst to help in making better business decisions using information from the available data. The responsibility is to gather and prepare data from multiple sources, run statistical analyses, and communicate your findings in a clear and objective way. Responsibilities - Understanding the business requirements so as to formulate the proble…",2021-10-24T04:00:25Z,IT Jobs,0
Data Analyst,American Technology Consulting,india,500000.0,1000000.0,750000.0,"The Data Analyst validates and analyzes a variety of agency data sources to garner public health insight. The incumbent will produce reports and support data-related activities for the several divisions. In addition, this role will assist with curation and analysis of various other datasets and assist teams with integrating new data and information into existing and new reports. JOB DUTIES • Serves as project lead/subject matter expert for specific data sources, as assigned • Reviews and provid…",2026-02-17T08:34:58Z,IT Jobs,0
Data Analyst,Stantec,"pune, maharashtra",500000.0,1000000.0,750000.0,"Description Your Opportunity We have an exciting opportunity for a Data Analyst to join our team in India. In this role, you will develop insights that enhance our understanding of Stantec’s growth and business performance. This includes building dashboards and analyses that support enterprise-level programs across sales, business development, pursuits, marketing, and growth programs. You will work in an agile delivery model, contributing through structured sprint cycles and collaborating close…",2026-07-24T03:19:37Z,IT Jobs,0
Data Analyst,Amazon,"bangalore, karnataka",0.0,800000.0,400000.0,"Data Analyst Job Description : About GlowRoad: GlowRoad is building India's most profitable social e-commerce platform where resellers share the catalog of products through their network on Facebook, Whatsapp, Instagram, etc and convert them to sales. GlowRoad is on a mission to create micro-entrepreneurs (resellers) who can set up their web-store, market their products and track all transactions through its platform. GlowRoad app has 15M downloads and 1- million  MAU's.- GlowRoad has been fund…",2021-11-12T04:18:09Z,IT Jobs,0
Data Analyst,Novel Office,"kolkata, west bengal",500000.0,1000000.0,750000.0,"Job description Proactively analyse data using statistical methods to answer key questions from stakeholders or out of self-initiated curiosity with an eye for what drives business performance, investigating and communicating areas for improvement in efficiency and productivity Create and maintain rich interactive visualizations through data interpretation and analysis integrating various reporting components from multiple data sources Data mining using advance excel formulas Work closely with …",2026-07-11T07:19:21Z,IT Jobs,1
Data Analyst,Novel Office,"hyderabad, telangana",500000.0,1000000.0,750000.0,"Job description Proactively analyse data using statistical methods to answer key questions from stakeholders or out of self-initiated curiosity with an eye for what drives business performance, investigating and communicating areas for improvement in efficiency and productivity Create and maintain rich interactive visualizations through data interpretation and analysis integrating various reporting components from multiple data sources Data mining using advance excel formulas Work closely with …",2026-07-11T07:19:21Z,IT Jobs,1
Data Analyst,Proof-of-Skill,"mumbai, maharashtra",600000.0,1000000.0,800000.0,"Company Overview Proof-of-Skill is transforming the job market by emphasizing skill-based evaluations. By offering verifiable proof of candidates' skills through expert-reviewed assignments, it aims to make hiring efficient and inclusive. The company operates with a small team, headquartered in Mumbai, in the Technology, Information, and Internet industry. Learn more at proofofskill.org. Job Overview We are seeking a Data Analyst for a full-time role at Proof-of-Skill. This is a remote role. Yo…",2026-05-26T06:36:53Z,IT Jobs,0
Data Analyst,Rockwell Automation,india,500000.0,1000000.0,750000.0,"Rockwell Automation is a global technology leader focused on helping the world’s manufacturers be more productive, sustainable, and agile. With more than 28,000 employees who make the world better every day, we know we have something special. Behind our customers - amazing companies that help feed the world, provide life-saving medicine on a global scale, and focus on clean water and green mobility - our people are energized problem solvers that take pride in how the work we do changes the worl…",2026-05-16T02:25:41Z,IT Jobs,0
Data Analyst,DXC Technology,india,500000.0,1000000.0,750000.0,"Job Description: Responsibilities as the Data/Business Analyst: Analyzing the as-is data structures and mapping to new to-be data structures Writing high quality, testable user stories to ensure that these can be estimated, delivered by developers and used to define test automation and which. Analyzing, understanding and documenting existing system behavior, including data mapping and transformation to support integration design as well as identification of system features and data requirements…",2026-07-16T03:13:00Z,IT Jobs,0
Data Analyst,Extramarks,"noida, ghaziabad",0.0,1000000.0,500000.0,Required Experience · 3 years of relevant technical experience as a data analyst role · Intermediate / expert skills with SQL and basic statistics · Experience in Advance SQL · Python programming- Added advantage · Strong problem solving and structuring skills · Automation in connecting various sources to the data and representing it through various dashboards · Excellent with Numbers and communicate data points through various reports/templates · Ability to communicate effectively internally a…,2022-01-30T04:34:28Z,IT Jobs,4
Data Analyst,Arcana Analytics,india,500000.0,1000000.0,750000.0,"Arcana is a portfolio intelligence platform used by hedge funds and asset managers to analyze performance and risk. We’re rethinking the tools institutional investors rely on—and we’re hiring analysts who want to help drive that transformation. We are looking for a Data Analyst to work with large-scale financial datasets, ensure high data quality, and deliver actionable insights through dashboards and reports. The role focuses on building and maintaining robust data quality frameworks and colla…",2026-01-26T00:36:10Z,IT Jobs,0
Data Analyst,Topcoder,"noida, ghaziabad",500000.0,1000000.0,750000.0,"Position Overview We are seeking a detail-oriented Data Analyst who will ensure that organizational data is accurately transformed, validated, and prepared for downstream consumption. Key Responsibilities Data Transformation & Integration Design, develop, and maintain ETL/ELT pipelines to consolidate data from disparate systems (databases, APIs, flat files) Apply business logic to normalize, enrich, and standardize incoming datasets Data Quality Assurance Implement validation rules and automate…",2026-01-09T00:41:11Z,IT Jobs,1
Data Analyst,Wissen Technology,"mumbai, maharashtra",500000.0,1000000.0,750000.0,"Description of Role: We are looking for a career-minded professional with global perspective to join the Mumbai based Data & Analytics Group (DAG). Key responsibilities: As part of the Data & Analytics Group (DAG) and reporting to the Head of the India DAG locally, the individual is responsible for the following – 1.Review, analyze, and resolve data quality issues for enterprise core data in the IM Data Warehouse. 2.Coordinate with data owners and other teams to identify root-cause of data qual…",2025-05-23T06:51:59Z,IT Jobs,0
Data Analyst,Wipzo Systech Private Limited,"pune, maharashtra",500000.0,1000000.0,750000.0,"Job description Role: Data Analyst Number of open positions: 5 Location: Pune / Gurgaon/ Bengaluru Must-Have: - 6  years of work experience in large-scale Data applications doing Data Analysis, Data Mapping, Data Modelling and Data Transformations . Experience in Snowflake, Any relational DB Very good Verbal & Written communication & tracking skills Strong SQL , business requirement gatherings , S ource-to-target mappings (STTM) writing Should have exposure to data consolidation, transformation…",2026-06-12T06:50:30Z,IT Jobs,2
Data Analyst,Stellaspire,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Designation - Data Analyst (2years’ Experience) Location - Bangalore Position - Full-Time (No Hybrid) About Us AI ML Startup set up in 2015 which is in the domain of power, banking, agriculture sector etc. and working directly with Karnataka Govt to offer insights and decisions. Company website: - https://quenext.com/ You will be part of the team that is delivering large transformational projects to energy utilities, banks and government bodies utilizing our in-house patented AI driven products…",2025-08-08T17:22:09Z,IT Jobs,0
Data Analyst,Colruyt IT Consultancy India,"coimbatore, tamil nadu",500000.0,1000000.0,750000.0,"Job Summary: We are seeking a highly skilled Senior Data Analyst with8-10 years of experience to join our dynamic team. The ideal candidate will utilize their expertise in data analysis, visualization, and business intelligence to support data-driven decision-making across the organization. You will be responsible for transforming data into actionable insights that drive business strategies and improve operational efficiency. Key Responsibilities: Data Collection & Preparation: - Collect, clean…",2026-07-23T07:24:16Z,IT Jobs,0
Data Analyst,Colruyt IT Consultancy India,"hyderabad, telangana",500000.0,1000000.0,750000.0,"Job Summary: We are seeking a highly skilled Senior Data Analyst with8-10 years of experience to join our dynamic team. The ideal candidate will utilize their expertise in data analysis, visualization, and business intelligence to support data-driven decision-making across the organization. You will be responsible for transforming data into actionable insights that drive business strategies and improve operational efficiency. Key Responsibilities: Data Collection & Preparation: - Collect, clean…",2026-07-23T07:24:16Z,IT Jobs,0
Data Analyst,Jobgether,india,500000.0,1000000.0,750000.0,"This position is listed on behalf of a partner company, who manages all applications and next steps. Our partner is looking for a Data Analyst based in India. This role is an excellent opportunity to drive business decisions through data, analytics, and automation. You will work closely with technical and business stakeholders to develop dashboards, optimize reporting systems, and build scalable data solutions that improve operational performance. Combining business intelligence, AI, and cloud …",2026-07-25T03:14:16Z,IT Jobs,1
Data Analyst,ICAD school of Learning,"nagpur, maharashtra",500000.0,800000.0,650000.0,"Job Summary The Data Analyst is required to Data capture, data cleaning, data preparation, data management and data analysis and interpretations required by the Business. Handle data factory with precision and confidentiality. The role is crucial for providing actionable insights to improve teaching quality, enhance student performance, optimize business operations, and drive growth. Essential Job Responsibilities: Academic Data Analysis · Analyze student performance data from internal assessme…",2025-09-02T07:56:40Z,IT Jobs,0
Data Analyst,Gainwell Technologies,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Summary As a Data Analyst at Gainwell, you will contribute your skills as we harness the power of technology. Connect your passion with purpose by contributing to a team that plays a crucial role in supporting our financial analysis and reporting needs. You will build new reports, monitor key financial metrics, and provide insights to assist management in decision-making. This role is strictly involved in business analysis, requirements documentation, and healthcare reference data support activ…",2026-07-20T16:01:25Z,IT Jobs,0
Data Analyst,Equitas Small Finance Bank,india,500000.0,1000000.0,750000.0,"Role Overview We are looking for a detail?oriented Data Analytics & Exception Monitoring Analyst to support data?driven decision?making, proactively identify exceptions, and work closely with technical teams to resolve system issues and drive continuous improvements. The role combines data analysis, dashboarding, exception tracking, and coordination on technical fixes , making it ideal for candidates with strong analytical skills and hands?on experience in Excel, SQL, and Power BI.",2026-05-09T01:58:47Z,IT Jobs,3
Data Analyst,Technogen,"bangalore, karnataka",500000.0,1000000.0,750000.0,Job Code : JPC – 36740 We are looking for a creative data analyst who has strong experience in both data visualization and data workflow construction Analyst must be proficient in both Hadoop and Alteryx (Hadoop certification required) Analyst must have experience working with senior leadership to both comprehend and produce desired outputs Experience building Hadoop dashboards showing multiple visual views of performance with easy drill down capability Preferred candidate will be well versed i…,2025-12-01T22:55:55Z,IT Jobs,2
Data Analyst,Clinton Health Access Initiative,"bhopal, madhya pradesh",300000.0,400000.0,350000.0,"The Clinton Health Access Initiative, Inc. (CHAI) is a global health organization committed to saving lives and reducing the burden of disease in low-and middle-income countries, while strengthening the capabilities of governments and the private sector in those countries to create and sustain high-quality health systems that can succeed without our assistance. For more information, please visit: http://www.clintonhealthaccess.org In India, CHAI has worked on various initiatives with the Nation…",2024-12-25T11:57:39Z,Admin Jobs,0
Data Analyst,Space Stem,"ahmedabad, gujarat",500000.0,1000000.0,750000.0,"Skills SQL knowledge for data querying and manipulation. Experience in retail, loyalty, e-commerce, or customer analytics environments. Familiarity with ETL processes and data pipeline concepts. Exposure to custom dashboard development or modern BI platforms. Basic understanding of JavaScript, APIs, or cloud-based analytics solutions. Essential 2–5 years of experience in a Data Analyst, BI Analyst, or Reporting Analyst role. Advanced Microsoft Excel skills (pivot tables, complex formulas, model…",2026-07-16T15:11:19Z,IT Jobs,3
Data Analyst,Mantras2Success,"ahmedabad, gujarat",500000.0,1000000.0,750000.0,"Job Description: Position Summary: We are seeking a meticulous and skilled MIS/data analyst to join our team. The ideal candidate will be proficient in advanced Excel and Google Sheets, adept at using complex formulas, and capable of transferring data from CRM software such as Skynamo, Freshsales, and Xero into Google Sheets. The role involves creating insightful dashboards and revenue models to support data-driven decision-making. Key Responsibilities: Data Management: Transfer and manage data…",2026-05-14T02:05:21Z,IT Jobs,2
Data Analyst,Scopely,india,500000.0,1000000.0,750000.0,"Scopely is looking for a Data Analyst to join Bingo Bash team in Bangalore on a hybrid basis! At Scopely, we care deeply about what we do and want to inspire play, every day - whether in our work environments alongside our talented colleagues, or through our deep connections with our communities of players. We are a global team of game lovers who are developing, publishing and innovating the mobile games industry, connecting millions of people around the world daily. Bingo Bash is a highly inte…",2026-06-18T03:18:12Z,IT Jobs,0
Data Analyst,ComCap Holdings LLC,india,500000.0,1000000.0,750000.0,"This position is suitable for someone with 3-4 years of data analysis experience, specifically who also has experience with contact sourcing and email verification, as well as HubSpot database management tools. Duties and responsibilities: 1. Gathering relevant company contact information, such as email addresses, job titles, and external and URLs (i.e. LinkedIn), for cold outreach and marketing campaigns 2. Ensuring 100% data quality and accuracy, meticulously verifying the accuracy of the dat…",2025-12-25T00:33:35Z,"PR, Advertising & Marketing Jobs",0
Data Analyst,DAZN,"hyderabad, telangana",500000.0,1000000.0,750000.0,"Is your next career move to work in a team which uses data, reporting and analytical skills to help answer business questions to make DAZN a data-driven company? DAZN is a tech-first sport streaming platform that reaches millions of users every week. We are challenging a traditional industry and giving power back to the fans. Our new Hyderabad tech hub will be the engine that drives us forward to the future. We’re pushing boundaries and doing things no-one has done before. Here, you have the op…",2023-06-18T16:46:34Z,IT Jobs,0
Data Analyst,Immunogen Pharmaceutical,"bangalore, karnataka",500000.0,1000000.0,750000.0,"About Immunogen Targeting a better life for people with cancer is why we get up in the morning. It’s not enough to disrupt the progress of someone’s cancer; we want to keep cancer from disrupting someone’s life. That’s why everything we do is about developing the most precise, targeted cancer therapies. We believe this is the best way to get people back to their lives – back to living today, tomorrow, and beyond. For us, targeting a better now is the only thing that matters. About the role Canc…",2024-07-31T03:15:22Z,IT Jobs,0
Data Analyst,Easemytrip com,"navi mumbai, maharashtra",500000.0,1000000.0,750000.0,"About the Role As a Data Analyst at EaseMyTrip.com, you will be crucial in analyzing travel data to drive business insights and decisions. Your role involves harnessing large sets of data to identify trends, forecast demand, and optimize our services to enhance customer satisfaction. You will collaborate closely with various departments, including marketing, sales, and customer service, to support our mission of delivering exceptional travel experiences. This position is key to driving data-dri…",2026-07-11T07:17:33Z,IT Jobs,0
Data Analyst,Amagi Media Labs,"bangalore, karnataka",1000000.0,2000000.0,1500000.0,"Data Analyst Job Description Summary Are you passionate about handling large & complex data problems, want to make an impact and have the desire to work on ground-breaking big data technologies? Then we are looking for you. At Amagi, great ideas have a way of becoming great products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. Would you like to work in a fast-paced environment where your technical ab…",2022-01-21T04:29:35Z,IT Jobs,0
Data Analyst,Delhivery,"gurgaon, haryana",500000.0,1000000.0,750000.0,"Role & Responsibilities: Utilize SQL to query, extract, and manipulate large datasets from relational databases to generate insightful reports and analyses. Use Python for data analysis, data cleaning, and automation tasks, including libraries like Pandas, NumPy, and Matplotlib. Create and maintain interactive dashboards and visualizations using tools like Tableau , Power BI , or similar. Conduct statistical analysis to identify trends, patterns, and insights in large datasets. Work with busine…",2026-07-01T07:15:56Z,IT Jobs,6
Data Analyst,Coupand,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Company Introduction We exist to wow our customers. We know we’re doing the right thing when we hear our customers say, “How did I ever live without Coupang?” Born out of an obsession to make shopping, eating, and living easier than ever, we’re collectively disrupting the multi-billion-dollar e-commerce industry from the ground up. We are one of the fastest-growing e-commerce companies that established an unparalleled reputation for being a dominant and reliable force in South Korean commerce. …",2026-06-29T02:43:50Z,IT Jobs,0
Data Analyst,Epsilon,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Overview About Business Unit: The Automotive Practice at Epsilon is a rapidly growing team, driving growth for major players in the automotive industry - from Original Equipment Manufacturers (OEMs) to dealerships across North America. Part of a 1,600-member multinational team, the practice provides the automotive world’s largest service reminder platform, alongside agency services and digital media solutions. A leader in the automotive space, the team supports over 50% of auto dealerships in N…",2026-07-06T15:04:16Z,IT Jobs,0
Data Analyst,Ameriprise,india,500000.0,1000000.0,750000.0,"About Our Company Ameriprise India LLP has been providing client based financial solutions to help clients plan and achieve their financial objectives for 20 years. We are part of Ameriprise Financial Inc., a US financial planning company headquartered in Minneapolis with a global presence and diversified financial services leader with more than $1.5 trillion in assets under management, administration and advisement as of year-end 2024. The firm’s focus areas include Asset Management and Advice…",2026-07-18T03:10:17Z,Accounting & Finance Jobs,0
Data Analyst,Hudson Data,india,900000.0,1200000.0,1050000.0,"About Hudson Data At Hudson Data, we view AI as both an art and a science. Our cross-functional teams — spanning business leaders, data scientists, and engineers — blend AI/ML and Big Data technologies to solve real-world business challenges. We harness predictive analytics to uncover new revenue opportunities, optimize operational efficiency, and enable data-driven transformation for our clients. Beyond traditional AI/ML consulting, we actively collaborate with academic and industry partners t…",2026-01-18T10:53:59Z,IT Jobs,0
Data Analyst ||,Diversey,"hyderabad, telangana",500000.0,1000000.0,750000.0,"Solenis is a leading global provider of water and hygiene solutions. The company’s product portfolio includes a broad array of water treatment chemistries, process aids, functional additives, cleaners, disinfectants, and state-of-the-art monitoring, control and delivery systems. These technologies are used by customers to improve operational efficiencies, enhance product quality, protect plant assets, minimize environmental impact, and create cleaner and safer environments. Headquartered in Wil…",2026-07-14T03:23:44Z,Accounting & Finance Jobs,0
Data Analyst,CONTUS TECH,"chennai, tamil nadu",500000.0,1000000.0,750000.0,"Required Skills: Bachelor s degree in Computer Science, Engineering or Information Technology. Minimum of 5 year s experience in Business Intelligence or Information Management Advanced SQL skills Strong communication skills across all mediums and audience types (technical, business, executive, etc.) Have a keen eye for visual aesthetics Passion for data analysis and solving problems with data Strong analytical mind-set and ability to use data and logic to create solutions to solve customer pro…",2026-06-11T06:55:02Z,IT Jobs,2
Data Analyst,Cohere Health,"hyderabad, telangana",500000.0,1000000.0,750000.0,"Opportunity Overview: We are seeking a highly analytical, detail-oriented, and results-driven Data Analyst to join our dynamic Payment Integrity team. This role is critical in transforming complex healthcare claims, provider, operational, and financial data into actionable insights that improve business performance, optimize audit outcomes, and drive operational excellence. The ideal candidate will be highly skilled at uncovering patterns in data, connecting the dots across multiple data source…",2026-07-12T03:18:11Z,Accounting & Finance Jobs,1
Data Analyst,Barclays,india,500000.0,1000000.0,750000.0,"Job Description Purpose of the role To develop, implement, and maintain effective governance frameworks for all data and records across the bank's global operations. Accountabilities Development and maintenance of a comprehensive data and records governance framework aligned with regulatory requirements and industry standards. Monitoring data quality and records metrics and compliance with standards across the organization. Identification and addressing of data and records management risks and …",2026-07-24T03:22:13Z,IT Jobs,0
Data Analyst,Bajaj Finance,india,500000.0,1000000.0,750000.0,"Job Purpose Responsible for analyzing, transforming, and deriving insights from large-scale data using Databricks and modern data stack technologies. Designs and executes data pipelines using SQL and PySpark on Databricks, leveraging Unity Catalog for data governance and management. Collaborates with cross-functional teams to build data models, perform exploratory analysis, and deliver actionable insights. Optimizes queries on SQL Warehouses, integrates external APIs where needed, and ensures d…",2026-06-21T02:36:21Z,IT Jobs,2
Data Analyst,Target,"bangalore, karnataka",500000.0,1000000.0,750000.0,"About the Role Join the Data Analytics (DA) team at TII across domains such as Marketing and Digital, Merchandising, Supply Chain and Logistics, Store Operations, Finance and more . Here you'll collaborate with business leaders to turn data into insights that drive strategic decisions. You'll be part of a fast-moving, high-impact environment focused on leveraging business intelligence and advanced analytics to solve real-world problems. This role combines technical expertise with business under…",2026-07-25T10:49:02Z,IT Jobs,0
Data Analyst,WPP Production,"chennai, tamil nadu",500000.0,1000000.0,750000.0,"About WPP Production We are WPP Production - the unified global production company that brings together all of WPP's content producers, studios and craft experts into one connected organisation. We combine world-class human craft with next generation technology to originate, design, and deliver multi-channel content systems at scale. Built for borderless collaboration and powered by deep craft expertise, we are the production engine designed for today's always on, AI driven marketing world. Abo…",2026-07-10T21:10:41Z,IT Jobs,0
Data Analyst,The Smart Cube,"noida, ghaziabad",200000.0,500000.0,350000.0,"• Act as a lead analyst on various data analytics projects aiding strategic decision making for Fortune 500 / FTSE 100 companies, Blue Chip Consulting Firms and Global Financial Services companies • Understand the client objectives, and work with the PL to design the analytical solution/framework. Be able to translate the client objectives / analytical plan into clear deliverables with associated priorities and constraints • Collect/Organize/Prepare/Manage data for the analysis and conduct qual…",2019-06-20T23:29:15Z,IT Jobs,0
Data Analyst,Falcon Autotech,"noida, ghaziabad",400000.0,700000.0,550000.0,"Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy Expertise of SQL/PL-SQL -ability to write procedures and create queries for reporting purpose. Must have worked on a reporting tool – Power BI/Tableau etc. Strong knowledge of excel/Google Sheets – must have worked with pivot tables, aggregate functions, logical if conditions. Strong verbal and written communication skills for coordina…",2022-03-08T05:06:27Z,IT Jobs,6
Data Analyst,Marktine,"bangalore, karnataka",0.0,1500000.0,750000.0,"Immediate Joiners Preferred NOTE: Working Shift: 11 am - 8 pm IST (/- one hour on need basis) Monday to Friday Responsibilities : 1. Leverage Alteryx to build, maintain, execute and deliver data assets. This entails using data analytics tools (combination of proprietary tools, Excel, and scripting), validating raw data quality, and working with Tableau/ Power BI and other geospatial data visualization applications 2. Analyze large data sets in Alteryx, finding patterns and providing a concise s…",2021-05-11T13:01:41Z,IT Jobs,4
Data Analyst,QAgile Services,india,300000.0,500000.0,400000.0,"Microsoft Fabric, Power BI, Data modelling, ETL, Spark SQL Remote work- 5-7 hours 450 Rs hourly charges Skills:- PowerBI, Data modeling, ETL, Spark, SQL and ELT",2026-01-31T11:30:48Z,IT Jobs,4
Data Analyst,Jobdost,"mangalore, dakshin kannada",800000.0,1000000.0,900000.0,"Who is an ideal fit for us? We seek professionals who are analytical, demonstrate self-motivation, exhibit a proactive mindset, and possess a strong sense of responsibility and ownership in their work. What will you get to work on? As a member of the Implementation & Analytics team, you will: ● Design, develop, and optimize complex SQL queries to extract, transform, and analyze data ● Create advanced reports and dashboards using SQL, stored procedures, and other reporting tools ● Develop and ma…",2025-12-01T04:52:26Z,IT Jobs,1
